Timeratio,TimeInt,Timet,evadiff
0.002188184,1,457,0.46
0.002096436,1,477,0.08
0,0,477,0.14
0.00210084,1,476,0.18
0,0,470,0.39
0.002169197,1,461,1.36
0,0,459,0.08
0,0,353,0
0.002183406,1,458,0
0,0,458,0
0,0,458,0
0.002188184,1,457,0
0,0,457,0
0,0,457,0
0,0,598,0.09
0,0,5,0
0.001669449,1,599,0.63
0.001669449,1,599,1.17
0.001908397,1,524,0.2
0.001669449,1,599,0
0.00177305,1,564,0.05
0.001669449,1,599,0.04
0.001709402,1,585,0.07
0.001876173,1,533,0.2
0,0,589,0
0,0,471,0.24
0,0,5,0.25
0.001669449,1,599,0.41
0.001672241,1,598,0.28
0.001798561,1,556,0.57
0.00243309,1,411,0.11
0.001818182,1,550,0.56
0.001669449,1,599,0
0,0,576,0.24
0.001834862,1,545,0.37
0,0,488,9.65
0,0,355,0
0,0,343,0.77
0,0,314,0
0,0,306,4.47
0,0,284,2.39
0.001675042,1,597,0.05
0,0,578,0.05
0.001930502,1,518,0.2
0,0,281,0
0.001680672,1,595,0.31
0.0025,1,400,0.5
0.001669449,1,599,0.99
0.001672241,1,598,0.98
0.001795332,1,557,1.67
0.001706485,1,586,0.07
0.00174216,1,574,0.03
0.001669449,1,599,0.37
0.001677852,1,596,2.34
0.001798561,1,556,0.28
0,0,543,0.36
0,0,216,0.05
0,0,600,0.01
0,0,600,0.68
0,0,600,0.05
0.001680672,1,595,0.11
0.001689189,1,592,0.13
0.001683502,1,594,0.68
0.001945525,1,514,1.71
0.001964637,1,509,0.89
0,0,499,0.36
0,0,422,1.01
0.002386635,1,419,0.06
0,0,598,0
0.001680672,1,595,0.13
0.001683502,1,594,0.05
0.001692047,1,591,0.43
0.00170068,1,588,0.18
0.001709402,1,585,0.14
0.001960784,1,510,0.13
0,0,563,0.37
0.001669449,1,599,0
0.001680672,1,595,0.12
0,0,560,0.18
0,0,476,0.19
0.001669449,1,599,0.05
0.001669449,1,599,0.45
0.001683502,1,594,0.3
0,0,482,0.26
0.001876173,1,533,2.06
0.002439024,1,410,0.39
0.001715266,1,583,0.29
0.001724138,1,580,0.24
0.001727116,1,579,0.19
0.001968504,1,508,6
0.002188184,1,457,0.43
0,0,287,0.05
0,0,600,0.05
0,0,430,3.67
0.001706485,1,586,2.66
0,0,438,0.73
0.002457002,1,407,4
0,0,236,0.78
0,0,600,0.05
0.002325581,1,430,0.13
0.001669449,1,599,0.13
0.001689189,1,592,0.01
0.002,1,500,0.04
0.002293578,1,436,0.95
0.002427184,1,412,0.2
0.001697793,1,589,0
0.001694915,1,590,0.07
0.001792115,1,558,0.14
0.001848429,1,541,0.04
0.001851852,1,540,0.05
0.001930502,1,518,0
0.001736111,1,576,0.02
0.001680672,1,595,0.11
0.002427184,1,412,0
0.00177305,1,564,0.95
0,0,340,0.52
0,0,56,0.35
0,0,3,2.54
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.001669449,1,599,0
0.001677852,1,596,0.05
0.001760563,1,568,0.33
0.001908397,1,524,5.85
0.002118644,1,472,1.21
0.001689189,1,592,0.05
0.001694915,1,590,0.07
0.001727116,1,579,0.71
0.002369668,1,422,0
0.002375297,1,421,0
0.001675042,1,597,0.31
0.001692047,1,591,0.19
0.00170068,1,588,0.34
0,0,585,0.3
0,0,567,0.36
0.001964637,1,509,5.3
0.00243309,1,411,0.22
0.001763668,1,567,0.92
0.001930502,1,518,0.98
0.001669449,1,599,0.05
0,0,341,0.15
0.001669449,1,599,0.39
0.001677852,1,596,0.35
0,0,597,0.18
0,0,383,0.04
0,0,383,0.02
0,0,383,0.15
0.001675042,1,597,0.17
0.001724138,1,580,0.15
0.001769912,1,565,0.42
0.001968504,1,508,1.03
0.001669449,1,599,0.05
0.001996008,1,501,0.08
0.001669449,1,599,0.04
0.001669449,1,599,0.82
0.001680672,1,595,0.41
0.001686341,1,593,0.89
0.001689189,1,592,0.71
0.001715266,1,583,0.13
0.001893939,1,528,1.35
0.002237136,1,447,0.79
0.002252252,1,444,1.91
0,0,39,0.14
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,15,0
0,0,14,0
0,0,14,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,7,0
0,0,6,0
0,0,6,0
0,0,6,0
0,0,6,0
0,0,6,0
0,0,6,0
0.001669449,1,599,0.25
0.001672241,1,598,0.02
0.001694915,1,590,0.32
0.00173913,1,575,6.4
0.00174216,1,574,0.04
0.002202643,1,454,0
0.001669449,1,599,0.32
0.001718213,1,582,0.01
0.001669449,1,599,0.03
0.001680672,1,595,0.12
0.001709402,1,585,0.05
0.00243309,1,411,0.1
0.001669449,1,599,0.13
0,0,599,0.13
0,0,530,0.02
0.001669449,1,599,0.12
0.001672241,1,598,3.23
0.001724138,1,580,0.23
0,0,291,0.54
0,0,600,0.27
0,0,593,0.04
0,0,591,1.66
0.001694915,1,590,1.64
0.001904762,1,525,0.58
0,0,514,0.3
0.002066116,1,484,0.36
0,0,481,0.36
0.002267574,1,441,0.47
0,0,440,0
0,0,377,63.22
0,0,374,55.02
0.001712329,1,584,1.73
0.001757469,1,569,0.01
0.001834862,1,545,0.83
0,0,537,0.02
0.001689189,1,592,0.36
0.001851852,1,540,0.63
0.001669449,1,599,0.05
0.001669449,1,599,1.06
0,0,599,0.1
0.001821494,1,549,1.5
0.001953125,1,512,0.05
0,0,482,0
0,0,60,0
0,0,11,0
0,0,10,0
0,0,10,0
0,0,10,0
0,0,7,0
0,0,6,0
0,0,6,0
0,0,5,0
0,0,5,0
0,0,5,0
0,0,199,0
0,0,5,0
0,0,4,0
0,0,4,0
0.001675042,1,597,0.3
0.001692047,1,591,0
0.002227171,1,449,0
0.001675042,1,597,2.69
0.001683502,1,594,0.67
0,0,579,0.49
0.001828154,1,547,2.08
0.002369668,1,422,0.41
0,0,407,0.21
0,0,325,0
0.001669449,1,599,0.05
0,0,599,1.34
0.001766784,1,566,0.18
0.001669449,1,599,0.04
0.001751313,1,571,0.18
0,0,600,0.3
0.001669449,1,599,0.17
0.001930502,1,518,0.03
0.002358491,1,424,0.35
0,0,419,0.33
0.001805054,1,554,0.03
0,0,479,0.03
0,0,474,0
0.002325581,1,430,0
0.001692047,1,591,0.02
0.001904762,1,525,0
0.001763668,1,567,0.17
0.002469136,1,405,0.16
0,0,377,0
0,0,598,0.13
0.00209205,1,478,0.01
0,0,137,0.23
0,0,83,0.34
0.001669449,1,599,0.06
0.001934236,1,517,0.37
0.002169197,1,461,0
0,0,507,0.96
0.002386635,1,419,0.45
0.002159827,1,463,1.92
0.002173913,1,460,0
0.002178649,1,459,0
0.002457002,1,407,0
0,0,407,0
0.001669449,1,599,0.41
0.001748252,1,572,0.27
0.001669449,1,599,0.32
0.001886792,1,530,0.29
0.002057613,1,486,0.1
0.001766784,1,566,0.01
0.001788909,1,559,0.06
0.001669449,1,599,0.57
0,0,599,0.15
0.001672241,1,598,0.05
0.001677852,1,596,0
0,0,598,0.04
0.001686341,1,593,0.24
0.001689189,1,592,0.02
0.001709402,1,585,0.15
0.001675042,1,597,0
0.001677852,1,596,0
0.001692047,1,591,0
0.001694915,1,590,0.17
0.001686341,1,593,0.03
0.001689189,1,592,0.15
0,0,588,0.04
0.001883239,1,531,0.84
0.002222222,1,450,1.52
0.001669449,1,599,0.05
0,0,594,0.29
0.001709402,1,585,0.87
0.001669449,1,599,0.3
0.001672241,1,598,0.24
0,0,598,0.25
0.001675042,1,597,0.67
0.001669449,1,599,1.01
0.001689189,1,592,0.9
0.001727116,1,579,0.24
0.001730104,1,578,0.51
0,0,578,0.84
0.001733102,1,577,5.01
0.001886792,1,530,0.41
0.002061856,1,485,1.35
0.001680672,1,595,0.04
0.001776199,1,563,0.13
0.002403846,1,416,0.32
0.001675042,1,597,0.07
0.001677852,1,596,0.17
0.001680672,1,595,0.24
0.001703578,1,587,0.87
0.001669449,1,599,0.07
0.001706485,1,586,0.1
0,0,506,0.2
0.001669449,1,599,0.22
0.001672241,1,598,0.58
0.001730104,1,578,0.06
0,0,406,0.35
0,0,406,0.15
0,0,402,0.08
0.001669449,1,599,0.32
0.001672241,1,598,0.1
0,0,591,0.63
0.001782531,1,561,1.33
0.001798561,1,556,0.03
0,0,532,0.21
0.002192982,1,456,0
0,0,404,0
0.002197802,1,455,0
0.001709402,1,585,0.29
0,0,469,0.14
0,0,567,0.06
0,0,13,2.55
0,0,13,0
0,0,13,0
0,0,13,0
0,0,2,0
0,0,2,0
0,0,12,0
0,0,2,0
0,0,12,0
0,0,2,0
0,0,2,0
0,0,9,0
0.001675042,1,597,0.13
0.001709402,1,585,0.24
0.001748252,1,572,0.1
0.001669449,1,599,0.54
0.001672241,1,598,0.37
0,0,581,0.06
0,0,574,0.19
0,0,581,0.13
0,0,372,0.3
0.002083333,1,480,0.76
0.001683502,1,594,0.42
0.001718213,1,582,3.89
0.001669449,1,599,0.05
0.001677852,1,596,0.18
0.001694915,1,590,0.28
0.001697793,1,589,0.03
0.001901141,1,526,0
0,0,596,0.04
0.001769912,1,565,0.35
0.001733102,1,577,0.02
0.002325581,1,430,0
0.002463054,1,406,0
0.002057613,1,486,0.02
0.001680672,1,595,0.13
0.001686341,1,593,0
0,0,447,0.03
0,0,567,0.4
0.002118644,1,472,0
0,0,600,0.03
0.001672241,1,598,0.11
0,0,599,0.16
0.001672241,1,598,0.23
0.001675042,1,597,0.28
0.001677852,1,596,0.73
0.002183406,1,458,0.01
0,0,456,0.17
0.001675042,1,597,0.13
0,0,373,0.24
0.001865672,1,536,1.22
0.001869159,1,535,0
0.001926782,1,519,0.07
0.00173913,1,575,0.05
0.001858736,1,538,0.02
0,0,600,0.27
0.002493766,1,401,1.71
0.001934236,1,517,0.79
0.001831502,1,546,0.15
0,0,512,0.05
0.002040816,1,490,0.06
0,0,148,0
0.001715266,1,583,0.66
0.001677852,1,596,0.27
0.001692047,1,591,0.05
0.001669449,1,599,0.54
0.001680672,1,595,0.01
0.001686341,1,593,0
0.001901141,1,526,0.39
0.002074689,1,482,0.26
0.002109705,1,474,0.19
0.001669449,1,599,0.05
0.001669449,1,599,0.04
0.001677852,1,596,0.15
0,0,459,0.81
0.002309469,1,433,1.73
0.001669449,1,599,0.33
0,0,599,0.09
0.001798561,1,556,0.05
0.001669449,1,599,0.16
0.001960784,1,510,0.04
0.001692047,1,591,0.1
0,0,504,0.1
0,0,438,0.39
0,0,163,0.11
0,0,127,2.18
0,0,102,0.15
0,0,87,0.29
0,0,253,0.73
0,0,253,0
0.00170068,1,588,1.19
0.002427184,1,412,2.26
0.001669449,1,599,0.05
0.00173913,1,575,0.34
0,0,504,2.3
0.001669449,1,599,0.19
0.001672241,1,598,0.05
0.001675042,1,597,0.2
0.001677852,1,596,0.34
0.001680672,1,595,0.08
0.002392344,1,418,0.41
0,0,116,0.46
0,0,116,0
0,0,116,0
0,0,115,0
0.001683502,1,594,0.09
0,0,592,0
0.001686341,1,593,0.25
0,0,576,0.2
0.002421308,1,413,0
0.001675042,1,597,0.19
0.001760563,1,568,0.14
0.001669449,1,599,0.05
0.00177305,1,564,0.46
0.001776199,1,563,0.33
0.001901141,1,526,4.53
0.002096436,1,477,2.61
0.002096436,1,477,0
0,0,575,0
0.00177305,1,564,0
0.001964637,1,509,0.36
0.002386635,1,419,5.22
0.002277904,1,439,4.46
0.002277904,1,439,0.01
0.001712329,1,584,0.06
0.00172117,1,581,0.28
0.002188184,1,457,0.89
0.002242152,1,446,1.53
0.002247191,1,445,0.66
0.002415459,1,414,0
0,0,391,0
0,0,600,0.05
0.001669449,1,599,0.04
0.001669449,1,599,0.49
0.001669449,1,599,0.4
0.001672241,1,598,0.09
0,0,569,0.25
0.001831502,1,546,1.52
0.001883239,1,531,0.54
0.002096436,1,477,0.44
0.002159827,1,463,0.87
0.001675042,1,597,1.12
0.001838235,1,544,0.07
0,0,598,0.35
0.001689189,1,592,0.52
0.001683502,1,594,0.07
0,0,101,1.01
0,0,8,0.13
0,0,4,18.29
0,0,4,1.71
0,0,4,46.2
0,0,4,47.43
0,0,4,10.44
0,0,4,1.31
0,0,3,0
0,0,3,0
0,0,3,0
0,0,3,0
0.001926782,1,519,0.2
0,0,401,0.09
0.001669449,1,599,0.05
0.001669449,1,599,1.06
0.001672241,1,598,0.21
0.001923077,1,520,0.08
0.002178649,1,459,0.04
0.001689189,1,592,0.06
0.001703578,1,587,0.16
0.001724138,1,580,0.04
0.001858736,1,538,0.46
0.001862197,1,537,0.4
0.001669449,1,599,0.13
0.001672241,1,598,0.13
0,0,596,0.17
0,0,597,0.08
0,0,597,0.49
0,0,597,0.27
0.001686341,1,593,0.01
0.001715266,1,583,0.11
0,0,245,0.01
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0,0,596,0.1
0.001904762,1,525,0.27
0.001669449,1,599,0.13
0.001672241,1,598,0
0.001683502,1,594,0
0.001686341,1,593,0.1
0.001689189,1,592,1.98
0.001733102,1,577,0.03
0.001788909,1,559,0.32
0.001808318,1,553,0.56
0.002380952,1,420,0.63
0.002415459,1,414,0.44
0,0,405,0.28
0.001904762,1,525,0.04
0.002475248,1,404,0.29
0.001915709,1,522,0.65
0.001937984,1,516,0.06
0.00203666,1,491,17.68
0.002040816,1,490,0
0,0,485,0
0.002066116,1,484,0
0,0,484,0
0.001776199,1,563,1.46
0.001865672,1,536,1.92
0.001669449,1,599,0
0.001919386,1,521,0.03
0.001694915,1,590,0.42
0.001697793,1,589,0.01
0.001821494,1,549,5.94
0.001730104,1,578,0.16
0.00173913,1,575,0.11
0.001915709,1,522,0
0.002415459,1,414,0
0.00243309,1,411,0
0,0,286,0.31
0,0,273,0.03
0,0,219,0.17
0,0,591,0.23
0.00170068,1,588,0.1
0.001730104,1,578,0.35
0.001788909,1,559,0.1
0,0,489,0.54
0,0,321,0.48
0,0,46,0
0,0,45,0
0,0,106,0
0,0,106,0
0,0,40,0
0,0,37,0
0.001669449,1,599,0.05
0,0,556,0.75
0.001876173,1,533,0.17
0,0,509,0.04
0.002314815,1,432,0
0.001697793,1,589,0.48
0.002164502,1,462,0.29
0,0,598,1.47
0.001675042,1,597,0.25
0.001727116,1,579,1.85
0.001792115,1,558,0.21
0.001915709,1,522,0.01
0.001669449,1,599,0.13
0.001869159,1,535,0.04
0.001851852,1,540,0.05
0,0,492,0.02
0,0,114,0
0.001669449,1,599,0.13
0,0,599,0.1
0.001672241,1,598,0.12
0.001675042,1,597,0.41
0.001677852,1,596,0.05
0,0,584,0.1
0.001669449,1,599,0
0.001669449,1,599,0
0.001677852,1,596,0.15
0.001680672,1,595,0.43
0.001683502,1,594,0.33
0.002277904,1,439,0.4
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0.001672241,1,598,0.55
0.001798561,1,556,0.41
0.001686341,1,593,0.17
0.001934236,1,517,0.11
0,0,493,0.16
0.001811594,1,552,0.1
0.001848429,1,541,1.58
0.001818182,1,550,0.29
0.002358491,1,424,0.59
0.001669449,1,599,0.05
0.001677852,1,596,0.35
0.001692047,1,591,0.38
0.001766784,1,566,0
0.001697793,1,589,0.45
0.001718213,1,582,0.58
0.001972387,1,507,0.14
0.00177305,1,564,0.1
0.001782531,1,561,1.17
0.001876173,1,533,0.1
0.002,1,500,0.41
0.001669449,1,599,0
0.001703578,1,587,0.35
0.001718213,1,582,0.01
0,0,277,0.01
0.001706485,1,586,0.06
0.001724138,1,580,0.05
0,0,541,0.07
0,0,598,0.15
0.001677852,1,596,0.14
0.001675042,1,597,0.04
0.001680672,1,595,0.03
0.001683502,1,594,0.18
0.001683502,1,594,0.13
0.001689189,1,592,0.04
0.002183406,1,458,1.19
0.001715266,1,583,0
0.001858736,1,538,0.06
0.001972387,1,507,0.22
0.002247191,1,445,0.02
0.002267574,1,441,0.39
0.001669449,1,599,0.14
0.001677852,1,596,0.13
0,0,596,0.06
0,0,595,0.05
0,0,593,0.16
0.001689189,1,592,1.31
0.001692047,1,591,0.21
0,0,482,0.01
0.001828154,1,547,0.24
0.002132196,1,469,6.39
0.001805054,1,554,0.25
0.002155172,1,464,0.06
0.002155172,1,464,0.05
0.002487562,1,402,0
0.002493766,1,401,0.91
0,0,600,0.06
0.002083333,1,480,0
0.002087683,1,479,0.1
0.002386635,1,419,0.14
0.001669449,1,599,0.05
0.001686341,1,593,0.64
0.001694915,1,590,1.24
0.001972387,1,507,0.14
0,0,500,0
0.001968504,1,508,0
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0.001677852,1,596,0.17
0.001694915,1,590,1.62
0.001712329,1,584,0
0.001694915,1,590,0.28
0.001669449,1,599,0.05
0.001692047,1,591,0.24
0,0,591,0.11
0,0,570,0
0.001858736,1,538,0
0.001862197,1,537,0
0.002066116,1,484,1.63
0.002150538,1,465,0
0.002155172,1,464,0
0,0,492,0
0.001669449,1,599,0.13
0.001686341,1,593,0.23
0.001706485,1,586,0.47
0.001736111,1,576,0.09
0.001984127,1,504,1.21
0.001669449,1,599,0.63
0.001763668,1,567,0.17
0,0,580,1.28
0.001669449,1,599,0.32
0.001733102,1,577,0.39
0.001769912,1,565,0.47
0.001818182,1,550,0.05
0.001821494,1,549,0.3
0.002132196,1,469,4.92
0,0,216,0.15
0.001675042,1,597,0
0.001694915,1,590,0.1
0.001915709,1,522,0.08
0,0,393,0.85
0,0,597,0.27
0.001677852,1,596,0.07
0.001680672,1,595,0.03
0.001683502,1,594,0.05
0.001706485,1,586,0.12
0,0,594,0.05
0.001709402,1,585,0.17
0.001689189,1,592,0.31
0.001745201,1,573,0.22
0.001709402,1,585,0.2
0,0,579,0.17
0.001669449,1,599,0.05
0,0,599,0.08
0.00209205,1,478,0.08
0.001669449,1,599,0.97
0.001677852,1,596,0.05
0.002272727,1,440,0.16
0.002277904,1,439,3.22
0.001669449,1,599,0.08
0.001675042,1,597,0.02
0.001672241,1,598,0.18
0.001675042,1,597,0.04
0.001908397,1,524,0
0,0,524,0
0,0,524,0
0.001912046,1,523,0
0.001926782,1,519,0
0.002398082,1,417,0
0.001964637,1,509,0
0.00245098,1,408,0
0,0,505,0
0.002020202,1,495,0
0.002024291,1,494,0
0.00203666,1,491,0
0.002040816,1,490,0
0.002061856,1,485,0
0,0,485,0
0,0,485,0
0.001669449,1,599,0.05
0.001689189,1,592,1.48
0.001669449,1,599,0.54
0,0,570,0.11
0.001976285,1,506,0.58
0.001669449,1,599,0.71
0.001675042,1,597,0.21
0.001689189,1,592,0
0,0,592,0.11
0.00170068,1,588,2.57
0.00228833,1,437,0.23
0.002336449,1,428,0.5
0.001669449,1,599,0
0.001672241,1,598,0.15
0.001677852,1,596,0.03
0.001831502,1,546,0.21
0.001834862,1,545,0.05
0.002079002,1,481,0
0.001672241,1,598,0.13
0.001675042,1,597,0.53
0,0,597,0.46
0.001919386,1,521,0.08
0,0,506,0.28
0.001669449,1,599,0.05
0,0,533,0
0.001960784,1,510,0.09
0.001669449,1,599,0.19
0.001672241,1,598,0
0.002439024,1,410,0.01
0.001669449,1,599,0
0.001672241,1,598,0.11
0.001677852,1,596,0.01
0.00170068,1,588,0.13
0,0,590,0
0.002053388,1,487,5.43
0,0,322,8.7
0.002392344,1,418,0
0.001669449,1,599,0
0.001672241,1,598,0.64
0.001709402,1,585,1.68
0.002364066,1,423,0.13
0.002083333,1,480,2.61
0.001669449,1,599,0.05
0.001689189,1,592,0.47
0,0,554,0.45
0.002183406,1,458,3.06
0.002392344,1,418,0.06
0.001669449,1,599,0.36
0.001689189,1,592,0.18
0.001893939,1,528,0.03
0.001798561,1,556,0.56
0.001879699,1,532,0.42
0.002020202,1,495,0.15
0.002197802,1,455,4.34
0.001669449,1,599,0.59
0,0,599,0.37
0.001862197,1,537,0.16
0.001915709,1,522,2.6
0.001669449,1,599,0.32
0,0,330,0
0,0,322,0
0,0,498,1.48
0.001669449,1,599,0.05
0,0,575,0.12
0,0,571,2.53
0,0,598,0.05
0.001763668,1,567,0.11
0.001795332,1,557,0.18
0,0,521,0
0,0,519,0
0.001703578,1,587,0.31
0.001669449,1,599,0.05
0.001672241,1,598,0.05
0.001748252,1,572,0
0.001675042,1,597,0.05
0.001675042,1,597,0.68
0.00170068,1,588,0.05
0,0,468,1.09
0.002331002,1,429,0.46
0.002421308,1,413,0
0,0,598,0.09
0.001862197,1,537,0.28
0.002188184,1,457,0
0,0,597,0.25
0.001736111,1,576,0.64
0.001680672,1,595,0.09
0,0,597,0
0.001683502,1,594,0.25
0.001748252,1,572,0.24
0.001669449,1,599,0.27
0.001672241,1,598,0.19
0.001869159,1,535,0.16
0,0,525,3.29
0.001680672,1,595,0.3
0.001715266,1,583,0.02
0.001692047,1,591,0.04
0.001694915,1,590,0.07
0.001669449,1,599,0.37
0.001677852,1,596,0.17
0,0,430,0.38
0.001669449,1,599,0.05
0.001992032,1,502,0
0.001988072,1,503,0.14
0.001669449,1,599,0.32
0.001672241,1,598,0.1
0.001675042,1,597,0.4
0.001683502,1,594,3.05
0,0,594,0.04
0.001686341,1,593,0.64
0.002314815,1,432,0.34
0.001675042,1,597,0.01
0,0,525,0.03
0,0,599,0.07
0.001828154,1,547,0.57
0.001831502,1,546,0.12
0.002202643,1,454,0.39
0,0,399,0.05
0.001669449,1,599,0
0.001672241,1,598,0.15
0,0,599,0.14
0.001675042,1,597,0.04
0.001672241,1,598,0.03
0.001692047,1,591,0.17
0.001808318,1,553,0.27
0,0,43,0.07
0,0,22,0.43
0,0,22,3.9
0,0,148,0.37
0,0,19,0
0,0,8,0
0.001683502,1,594,0.27
0,0,544,0.17
0.002242152,1,446,0.27
0,0,355,0
0.001669449,1,599,0.3
0,0,599,0.24
0,0,599,0.1
0.001680672,1,595,0
0,0,599,0
0.001706485,1,586,0.92
0.001748252,1,572,2.25
0.001821494,1,549,0
0.001669449,1,599,0.05
0.001672241,1,598,0.01
0.001672241,1,598,0.07
0.001818182,1,550,0.17
0.002087683,1,479,0.2
0,0,412,0.16
0.001680672,1,595,0.35
0,0,523,5.73
0.001992032,1,502,0
0.00172117,1,581,2.23
0.001689189,1,592,0.09
0.002242152,1,446,0
0.002320186,1,431,0
0.002325581,1,430,0
0.002331002,1,429,0
0,0,429,0
0.002188184,1,457,0.02
0.002232143,1,448,0.35
0.002237136,1,447,0.03
0.002469136,1,405,5.19
0.001669449,1,599,0
0.001834862,1,545,0.9
0.001669449,1,599,0.55
0.001672241,1,598,0.15
0.001675042,1,597,0.15
0.001677852,1,596,0.5
0.001692047,1,591,0.5
0.001795332,1,557,0.25
0,0,557,0.56
0,0,513,0.12
0,0,233,1.87
0.001669449,1,599,0.3
0.001872659,1,534,0.1
0.002057613,1,486,0.14
0,0,597,0.16
0.001683502,1,594,0.02
0.001715266,1,583,0.11
0.00173913,1,575,1.91
0,0,549,2.92
0.00174216,1,574,0.01
0.001838235,1,544,5.63
0,0,160,0
0,0,147,0
0,0,447,0.23
0,0,600,0.03
0,0,560,0.48
0,0,74,0
0.001669449,1,599,0
0.001697793,1,589,0.4
0.001694915,1,590,0.23
0.001736111,1,576,0.28
0.001779359,1,562,0.07
0.001890359,1,529,0.01
0,0,375,0
0,0,581,0
0.00173913,1,575,1.14
0,0,379,0
0,0,379,0
0.001672241,1,598,0
0.001694915,1,590,0.13
0.001934236,1,517,0.11
0.001669449,1,599,0.35
0,0,589,0.02
0.001683502,1,594,0.05
0.001703578,1,587,0.04
0,0,514,0.09
0.001953125,1,512,0.11
0.001956947,1,511,0.06
0,0,494,0.05
0.00203666,1,491,0.08
0,0,491,0.11
0.002040816,1,490,0.88
0.00204918,1,488,0.65
0,0,488,0.43
0.002074689,1,482,0.63
0.00209205,1,478,0.07
0.002118644,1,472,0.44
0.002136752,1,468,46.51
0,0,250,2.33
0.002141328,1,467,0.02
0.002145923,1,466,0.09
0.001706485,1,586,0
0.001709402,1,585,0.22
0.001715266,1,583,0
0.001766784,1,566,0.04
0.001915709,1,522,0.2
0,0,117,0.54
0,0,117,46.23
0,0,117,0.04
0,0,104,0
0.001677852,1,596,0.02
0.001697793,1,589,0.51
0.001908397,1,524,0.1
0.001669449,1,599,0
0,0,599,0.15
0,0,597,0.5
0.001689189,1,592,0.33
0,0,584,0.15
0.001669449,1,599,0.18
0.001672241,1,598,0.49
0.001675042,1,597,0.29
0.002132196,1,469,0.2
0.001680672,1,595,0.16
0.001724138,1,580,0.23
0.001730104,1,578,0
0.001669449,1,599,0
0,0,320,0.05
0.001669449,1,599,0.05
0.001672241,1,598,0.08
0,0,581,0.08
0.002070393,1,483,0.05
0.001669449,1,599,0.05
0.001811594,1,552,4.21
0.001814882,1,551,2.84
0.001669449,1,599,0.05
0.001694915,1,590,0.09
0,0,600,0.4
0.001669449,1,599,0.69
0.001869159,1,535,0.12
0.001675042,1,597,0.17
0.001669449,1,599,0.13
0.001675042,1,597,0
0.001689189,1,592,0.06
0.001683502,1,594,0.11
0.001686341,1,593,1.01
0.001715266,1,583,1.96
0.001718213,1,582,5.78
0.001808318,1,553,2.83
0.001848429,1,541,3.78
0.001851852,1,540,7.46
0.001677852,1,596,0.13
0.001680672,1,595,1.18
0.001821494,1,549,0.03
0.002237136,1,447,0.08
0.001669449,1,599,0.09
0.001672241,1,598,0.05
0.001680672,1,595,0.88
0,0,586,0.69
0.002061856,1,485,0.13
0,0,538,0.01
0.001838235,1,544,0.32
0.001669449,1,599,0
0.001669449,1,599,0.01
0,0,32,0
0.001669449,1,599,0.05
0,0,599,0.08
0.001672241,1,598,0.17
0,0,593,1.99
0.001689189,1,592,0.9
0.001689189,1,592,0.04
0.001838235,1,544,0.19
0.002136752,1,468,0.19
0.001890359,1,529,1.16
0.001992032,1,502,1.75
0,0,502,3.07
0.001706485,1,586,0
0,0,587,0.31
0.00172117,1,581,0.04
0,0,262,0.05
0.001718213,1,582,0.47
0.001689189,1,592,0
0,0,548,2.75
0,0,554,0.25
0,0,378,0.03
0.001904762,1,525,0.92
0,0,600,0.3
0.001669449,1,599,0.17
0.002016129,1,496,1.03
0.002444988,1,409,0.07
0.001680672,1,595,0
0.001709402,1,585,0.08
0,0,406,0
0.001669449,1,599,0.13
0.001709402,1,585,0.05
0.001769912,1,565,0.2
0.001669449,1,599,0.37
0,0,94,0
0,0,599,0.09
0.001677852,1,596,0
0.001680672,1,595,1.24
0.001689189,1,592,0.31
0.001692047,1,591,0.24
0.001694915,1,590,0.3
0.001669449,1,599,0.32
0.001675042,1,597,0.2
0.001686341,1,593,0.16
0.001751313,1,571,0.06
0.001715266,1,583,0.04
0.001754386,1,570,0.03
0,0,426,0.21
0.00228833,1,437,0.26
0,0,405,1.04
0.001798561,1,556,1.56
0,0,266,0
0,0,246,0
0,0,127,0
0.001669449,1,599,0.12
0.001686341,1,593,0
0.001672241,1,598,0.47
0.001763668,1,567,0.06
0.001798561,1,556,1.78
0.001733102,1,577,1.6
0.001669449,1,599,0.12
0,0,597,0.18
0.001680672,1,595,0.45
0,0,569,0.36
0.001869159,1,535,2.32
0.002109705,1,474,14.87
0.002178649,1,459,0
0.00248139,1,403,0
0.001669449,1,599,0.06
0.001672241,1,598,0.14
0.001675042,1,597,0.08
0.001703578,1,587,0.51
0.001706485,1,586,1.1
0.001709402,1,585,1.36
0,0,519,0.2
