Timeratio,evadiff
0.002109705,0.23
0.001988072,0.09
0.001689189,0.15
0.001675042,0
0.001675042,0.16
0.001697793,0.31
0.001865672,0.17
0.001984127,0.23
0,0.31
0.001669449,0.2
0.001677852,0.09
0.002012072,5.29
0.00210084,0.1
0.002207506,0.01
0,0.05
0.001697793,0.28
0.002272727,0
0.002277904,0
0.001669449,0.05
0.001872659,0.02
0.001675042,0.1
0.001689189,0.44
0.001697793,0.03
0.00170068,0.2
0,0.87
0,0.75
0.002188184,0.09
0.002242152,0.04
0.002247191,0.82
0,0
0,0
0.002262443,0
0.002277904,0
0.002277904,0
0,0
0.001675042,0.07
0.001697793,0.38
0.001686341,0.28
0.001669449,0.05
0.001672241,0.08
0.002178649,1.44
0.002309469,0.43
0,0.24
0,1.4
0.001834862,0.4
0.001669449,0.34
0.001672241,0.21
0.001785714,0.96
0.001828154,1.28
0.00203666,4.76
0.002057613,0.04
0.002057613,0.58
0.002074689,0.44
0.002079002,0.25
0.002109705,0.32
0,0.14
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.61
0.001669449,0.3
0.001692047,1.24
0,0.91
0,0.21
0.001706485,0.3
0,0.32
0.001669449,0.05
0.001715266,0.08
0.002155172,0.07
0.002392344,0
0.001669449,0.05
0,0.46
0.001689189,0.19
0.001692047,0.19
0.001694915,0.01
0.001733102,0
0.001715266,0.22
0.001669449,0.05
0.001672241,0.01
0,0.02
0.00170068,0.55
0.001706485,0.08
0.00172117,0.07
0.00173913,0.22
0.00174216,0.07
0.001745201,0.95
0,0.06
0.001669449,0.28
0,0.25
0.001692047,0.72
0.001706485,0.1
0.002427184,0
0.00243309,0
0.001669449,0.28
0.001672241,0.25
0,0.08
0.001748252,0.71
0,0.09
0,0.33
0,0.85
0.002272727,0.21
0.002277904,0.03
0.001697793,0.63
0.001858736,1.32
0,0.41
0,0
0,0
0,0
0,0
0,0
0,0
0,0.03
0.001675042,0.08
0.001677852,0.18
0.001677852,0
0.001683502,0.1
0.001686341,0.22
0.001689189,0.24
0.001712329,0.3
0.00203252,0
0.001669449,0.05
0,0.14
0.001672241,0.15
0.001675042,0.04
0.001683502,0.03
0.001692047,0.06
0.001792115,0.18
0.001669449,0.05
0.001694915,0.65
0.001712329,0.17
0.001754386,3.22
0.001669449,0.24
0.001776199,0.02
0,0.12
0,0.1
0,0
0,0
0,0
0,0
0,0.37
0.001730104,0.03
0,0.24
0,2.51
0.002028398,0.01
0.001669449,0.12
0.001694915,0.88
0.001669449,0.32
0,0.1
0,0.27
0.001672241,0.1
0.001680672,0.08
0,0.25
0.002070393,0.07
0.001724138,0.07
0.002427184,0.02
0,0
0.001697793,0.12
0.00170068,0.09
0,0.25
0.001754386,1.19
0.001972387,0.17
0.002020202,3.21
0.001798561,0.11
0.00245098,0.33
0.001677852,1.28
0.002096436,0.04
0.001669449,0.05
0.001669449,0.04
0,0.2
0.001669449,0.05
0.001697793,0.17
0.001724138,0.15
0.001941748,0.26
0.001680672,0.9
0.002320186,0.5
0.001706485,0.24
0.001949318,2.29
0.002257336,0.16
0.001669449,0.05
0.001697793,2.71
0,0
0.001669449,0.39
0.001672241,0.07
0.001675042,0.17
0.001692047,0.06
0.001715266,1.3
0.001908397,3.27
0,0
0.001672241,0.1
0.002132196,0.62
0.002398082,0.21
0.002178649,0.84
0,0.55
0.002183406,0.32
0,0
0.001669449,0.05
0.001669449,0.04
0.001672241,0.12
0.001675042,0.28
0.001694915,1.97
0.001766784,0.24
0.001782531,0.57
0,0.31
0.001669449,0.05
0,0.69
0,0
0,0.36
0.001669449,0.13
0.002087683,0.12
0.00243309,0.26
0.001669449,0.3
0.001694915,1.15
0.001727116,1.1
0.001945525,8
0,0
0.002028398,0
0,0.21
0.001782531,0.07
0.001692047,0.06
0.001730104,0.04
0,0.08
0,0.14
0,0
0,0.05
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00172117,0.09
0.001727116,0.97
0.001669449,0.05
0.001672241,0.01
0.001736111,0.13
0.001818182,0.71
0.00243309,0
0,0
0.001669449,0.07
0.001760563,0.68
0.001901141,0.1
0.001915709,0.07
0.001848429,0.08
0,0.17
0.002145923,0.38
0.001669449,0.05
0,0.04
0,3.54
0.001706485,0.84
0.001675042,0.09
0.002272727,1.1
0,0
0,0
0,0
0,0
0,0
0,0
0,1.33
0.002463054,0.07
0.002123142,0.66
0.001669449,0.88
0.001672241,0.19
0.001923077,0.08
0.001876173,1.71
0.002398082,5.81
0.002427184,0.05
0,0.14
0,0.14
0.001669449,0.01
0.001669449,0.05
0.001798561,0.89
0.002132196,0.17
0.001669449,0.59
0.001677852,2.25
0.001697793,2.21
0.001841621,0.68
0.001904762,3.87
0.002024291,1.74
0.002040816,0
0.002267574,0
0.001669449,0.37
0.001672241,0.19
0.001876173,0.1
0.001675042,1.67
0,0.05
0.001692047,0.08
0.001703578,2.12
0.001727116,4.84
0.001669449,0.09
0.001672241,0.48
0.002369668,0.24
0.001672241,0.12
0.001703578,0.85
0.00173913,0.21
0.001669449,0.59
0.001672241,0.37
0.001680672,0.74
0.001683502,0.08
0.001689189,0.09
0.001733102,0.96
0,0.13
0.00174216,0.26
0.001669449,0.04
0.001782531,0.1
0,0.42
0.001677852,1.97
0.001724138,0.12
0.001672241,0
0.001776199,0.03
0.001712329,0.08
0,0.04
0,0
0.001669449,0.05
0,0.27
0.001886792,1.99
0.001996008,0.02
0.001949318,0
0.00203252,0
0,0.02
0.00204499,0
0.00204918,0
0.002298851,0.03
0.002392344,0
0.002398082,0.19
0.002439024,0
0.002444988,0
0,0
0.002463054,0
0.002469136,0
0.002493766,0
0.0025,0
0.001683502,0
0.001686341,0
0.001712329,0.02
0.001669449,0.54
0.001683502,0.09
0,0.07
0.001808318,0
0.001811594,0
0.001941748,0
0.001814882,0
0,0.97
0.001669449,0.19
0.001672241,0.31
0.002057613,2.03
0,4.63
0.002188184,0.26
0.002493766,2.02
0.001669449,0.67
0.002439024,0.24
0.001669449,0.32
0.001692047,0.71
0,0.04
0,0
0,0
0,0.01
0,0.01
0.001669449,0.82
0,0.1
0.001686341,2.9
0.001669449,0.04
0.002252252,0
0,0
0.001675042,0.11
0.001680672,0.36
0.001683502,0.18
0.00204918,0.41
0.001675042,0.01
0.001745201,0.16
0.001733102,0.03
0.001736111,0.05
0.001776199,0.17
0.001785714,0.14
0,0.09
0.001760563,0.07
0,0.11
0.00245098,0.28
0,0.19
0.001945525,0.22
0.00172117,0.41
0.001669449,0.07
0.001672241,0.12
0,0.14
0,0
0.001736111,0.57
0.002169197,0.23
0.001669449,0.12
0.001745201,0.15
0.001851852,0.08
0.002352941,0.1
0.002457002,0.07
0.00248139,0
0.001669449,0.05
0.002386635,4.87
0,0.16
0,44.69
0,0.04
0.001845018,0.11
0.001669449,0.3
0.001672241,0.17
0,0
0,0
0.001669449,0.08
0.001733102,0.71
0.001769912,1.34
0.001992032,0.67
0.001996008,0.35
0.001669449,0.28
0.001672241,0.25
0.001669449,0.05
0.001672241,0.01
0.001703578,0.79
0.001718213,0.09
0.00172117,0.8
0.00174216,0.12
0.001745201,0.3
0.001785714,0.49
0.001956947,3.92
0.00234192,0.03
0.00248139,0
0.002487562,0
0.001692047,0.64
0.001694915,0
0.001712329,0.62
0.001926782,0.2
0,4.58
0.001862197,0.76
0,0.42
0,7.29
0.002222222,1.6
0.002242152,0
0.002020202,0
0.00203666,1.77
0,3.33
0,0
0.002444988,0
0.001672241,0
0,0
0.001845018,0
0.001669449,0
0.001675042,0.15
0.001672241,0.14
0.001680672,0.04
0,0.03
0.00170068,0.11
0.001703578,0.12
0.001834862,0.29
0,0.11
0,1.01
0.002439024,0.06
0.001669449,0.05
0.001677852,0.9
0.001760563,0.05
0.001669449,0
0.001672241,0.14
0.001675042,0.38
0.001677852,0.09
0.002132196,0
0.001675042,0
0.001760563,0.92
0.001834862,0.27
0.001941748,0.12
0.001669449,0.05
0.001851852,0.55
0,0.68
0,0
0.001683502,0
0,0.09
0,0
0,5.18
0.00245098,0.15
0.001841621,0.32
0,0.15
0.001694915,1.81
0.001845018,0.24
0.001675042,0.01
0.001680672,0.09
0,0.13
0,0.19
0.001669449,0.79
0.001672241,0.16
0.001680672,0.74
0.001683502,0.84
0.001709402,0.26
0.001689189,0.35
0.001788909,0.15
0.001919386,0.22
0.001669449,0.05
0.001672241,0.01
0.001697793,1.17
0.001706485,0.07
0.002293578,0.54
0.001669449,0.3
0.001675042,0.13
0,0.14
0,0.21
0.001669449,0.01
0,0
0.001686341,0
0.002262443,0.04
0,0
0.001680672,0.21
0.002066116,0.18
0,0
0,0.16
0,0
0.001669449,0.05
0.00177305,3.74
0.001984127,0.32
0.001669449,0.09
0.001751313,0.03
0.001779359,1.61
0.002169197,0.08
0,0.04
0.002493766,0.1
0,0
0,0
0.002257336,0.19
0,0.15
0,1.63
0,0
0,0.01
0.001677852,0.07
0.00170068,1.2
0.001703578,0.79
0.001748252,0.97
0.002057613,1.92
0.001669449,0.32
0.001672241,0.62
0.001677852,0.24
0.001724138,0.09
0,0.52
0.001709402,0.32
0,0.01
0.001915709,0.28
0.002347418,0.11
0.001669449,0.48
0.001754386,0.49
0,2.5
0,0.64
0.001683502,1.91
0.001694915,0.41
0.00203666,1.04
0.001669449,0.05
0.001669449,0.05
0,0.01
0.001904762,0.04
0.001869159,0.16
0.001897533,0.06
0.001680672,0.31
0.001801802,0.11
0.001855288,0.13
0.002,0.22
0.002242152,0.45
0.002257336,9.28
0.002272727,0
0.002277904,0
0.002283105,0
0,0
0.001680672,0.14
0.001683502,0.29
0,0.01
0.002277904,0
0.002283105,0
0,0.06
0.001669449,0.09
0.001672241,0.23
0.001683502,0.09
0.001686341,0.51
0,0.38
0.002150538,0.49
0.00210084,0.06
0.002105263,0.01
0.002262443,0.08
0,0.91
0,0.08
0,0.07
0,1.3
0.002309469,0
0.002314815,0
0.001792115,0.01
0.001801802,0.22
0.001937984,0.33
0.002309469,0
0.002024291,0.88
0.002150538,0.47
0,0.53
0,0.56
0,0.31
0.001730104,0.06
0.001968504,0.09
0.002087683,0
0,0.34
0.001669449,0.05
0.001680672,0.1
0.001683502,0
0.001855288,0.27
0.001834862,0.21
0.001956947,0.54
0.001669449,0.28
0,0.22
0,0.11
0.001686341,0.08
0,0.18
0,0.02
0,0.12
0,0.04
0,0.03
0.001680672,0.03
0.001672241,0.06
0.001706485,2.15
0.001709402,3.51
0.001748252,1.57
0.001751313,0.18
0.001680672,0.05
0.00172117,0.3
0.001883239,0.08
0.002247191,0.37
0,0
0.002202643,0.16
0.002283105,58.46
0,0
0,0
0.001669449,0.04
0,0.12
0.001712329,0.03
0.001715266,0.08
0.001718213,0.25
0.001686341,0.04
0.002398082,0.06
0.001675042,0.66
0.001683502,0.67
0.001686341,0.4
0.002079002,8.02
0.002252252,0.12
0.001669449,0.05
0,1.22
0.001677852,0.13
0.001845018,0.45
0,0.1
0.001879699,0.15
0.001992032,0.08
0.001669449,0.19
0,0.11
0,0.19
0.00170068,0.12
0.001697793,0
0.00170068,0.08
0.001712329,0.17
0.001798561,0.67
0.001801802,0.3
0,0.63
0.001968504,1.21
0,0
0,0
0,0.26
0,0
0.001862197,0.3
0.00172117,0.04
0.002222222,0
0.002325581,0
0.001669449,0.05
0.001669449,0
0.001680672,0.04
0,0.25
0,0.02
0.001686341,0.03
0.001689189,0.29
0.001692047,0.24
0.001694915,0.01
0.001712329,0.24
0.002375297,0.12
0,0.1
0,0.35
0,0
0,0
0,0
0.001669449,0
0.001672241,0.15
0.001675042,0.04
0.001792115,0.09
0.001811594,0.05
0.001953125,0.78
0.002487562,0.38
0,0.02
0,0.24
0,0
0,0.53
0,0.11
0,0.11
0.001669449,0.28
0.001672241,0.33
0.001677852,0
0.001692047,0.08
0.002145923,0.04
0.001669449,0
0.001919386,0.03
0.002309469,0.18
0.001818182,0.08
0.001838235,0.32
0.001672241,0.09
0.001715266,0.21
0.001669449,0.54
0,0.08
0.001675042,0.18
0.001675042,0.46
0.001715266,0.8
0.001760563,0.08
0,0
0.00170068,0.63
0.001703578,0.38
0.001748252,0
0.001730104,0.04
0.00203252,1.19
0.00203666,0.14
0,0.08
0.001672241,0.27
0.001669449,0.36
0.001672241,0.19
0.001689189,0
0.001692047,0.07
0.001692047,0.1
0,0.1
0.001724138,0.02
0.001727116,0.03
0.001757469,0.11
0,1.15
0.001754386,1.3
0,0.36
0.001712329,0.13
0.001766784,0.04
0.001669449,0.3
0.001672241,0.19
0,0.57
0.00243309,0.42
0,0.95
0,0.09
0,0.14
0.001675042,0.13
0,0.4
0.001677852,0.15
0.001712329,0.14
0.00170068,0.07
0.001715266,0.02
0.001824818,0.07
0.001782531,0.46
0.002150538,0.33
0,0.07
0.002487562,2.38
0.002493766,1.77
0.0025,0.33
0,0
0,0
0,0
0.001669449,0
0,0.53
0.001672241,0.09
0.001680672,1.19
0.001675042,0
0.001683502,0.13
0.001686341,0
0.001727116,0.12
0.001703578,0.08
0.001669449,0.13
0.001672241,0
0.001757469,0.37
0.001677852,0.65
0.001669449,2.1
0,0.82
0.001680672,0.89
0.001709402,0.15
0.001694915,0.81
0,0.29
0.001669449,0.27
0,0.15
0,18
0,0.57
0,0.14
0.001828154,0.16
0.002028398,0.26
0.001677852,0.46
0.001680672,0.07
0.001718213,0.05
0.001715266,0.03
0.001949318,0.09
0.001672241,0.55
0.001683502,1.08
0.001686341,0.73
0.001689189,2.11
0.001748252,0.09
0.001683502,0.04
0.001692047,0.22
0,0.04
0,0.02
0.001908397,3.99
0.002469136,0.17
0,0.2
0.002427184,0
0.00243309,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.03
0.001669449,0
0.001689189,0.08
0.001692047,0.13
0.001718213,0.46
0.001669449,0.6
0.001672241,0.43
0.001760563,0.05
0.002159827,0.18
0.001703578,0.21
0,0.16
0.00212766,0.15
0,0.34
0.002375297,1.12
0.002392344,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001862197,0.08
0.001683502,0.01
0.001672241,0.15
0.001672241,0.05
0.001675042,0.11
0.001677852,0.71
0.001848429,0.86
0,0.06
0.001841621,1.83
0,0.12
0.002132196,3.09
0.001672241,0.15
0.001766784,0.45
0.001818182,0.02
0.001821494,0.05
0.002016129,0.15
0,0
0.001669449,0
0.001672241,0.34
0,1.86
0,10.63
0.001672241,0
0.001697793,0.26
0,0.34
0.001669449,0.61
0,0.03
0.002222222,0.28
0.002004008,0.11
0.002008032,0.23
0.001672241,0.06
0,0.14
0,0.11
0.001949318,0.03
0.001960784,0.21
0,0.02
0,0.01
0.001669449,0.37
0.001680672,0.18
0.001683502,0.46
0.001776199,0.82
0.002016129,0.29
0.002169197,0.17
0.002252252,0.4
0.001677852,0.27
0.001677852,0.73
0.002020202,1.33
0.001672241,0.09
0.001760563,0.41
0,0.09
0,0.08
0,0
0,0
0,0
0,0.31
0,0
0.001669449,0.21
0.001694915,0.11
0.001692047,0
0.001694915,0.15
0.001712329,0.18
0.001697793,0.01
0.00172117,0.24
0.001724138,2.44
0.001872659,0.36
0.002403846,0.16
0,0.33
0.001697793,2.17
0.00172117,0.08
0,0.07
0.001855288,0.13
0.001904762,0
0.001945525,0
0.001669449,0.4
0.001672241,0.08
0.001675042,0.36
0,0.16
0.001669449,0.09
0.001677852,0.26
0.001680672,0.56
0.002183406,1.4
0.001709402,0.27
0.001669449,0.06
0.001669449,0.05
0.001941748,0
0.001669449,0.3
0.001680672,0.68
0.001689189,0.01
0.00170068,0.29
0.001703578,0.32
0.002079002,0.25
0.001996008,0
0.002145923,0
0.002150538,0
0.002012072,0
0,0
0.001669449,0.03
0.001677852,0.2
0.001683502,0
0.001680672,0.09
0.001683502,0.01
0.001686341,0.13
0.001694915,0.02
0.001669449,0.26
0.001683502,0.3
0.001697793,0.14
0.001754386,0.14
0.002347418,0.24
0.001669449,0.05
0.001766784,0.22
0.001779359,0.12
0.001795332,0.03
0.00204499,0.13
0,0
0.001669449,0
0.001675042,0
0.001677852,0.13
0.001715266,0.23
0.001724138,1.11
0.001897533,0.49
0.001669449,0.05
0.001879699,1.41
0.001848429,0.09
0.001980198,0
0.001672241,0.1
0.001675042,0.04
0,0.6
0,0.12
0,0.51
0.001689189,0.2
0.001692047,0.03
0.002232143,0
0.002375297,0
0.001669449,0.01
0.001672241,0.01
0.002283105,0.25
0.002083333,0.14
0.002212389,0.15
0.002386635,0
0.002409639,0
0.001675042,0.43
0.002222222,0
0.002227171,0
0.001862197,0.41
0,0
0.001831502,0
0,0.16
0.002386635,0.28
0.001669449,0.05
0,0.15
0.001718213,0.98
0.001730104,1.97
0.002061856,0.19
0.002252252,4.8
0.002427184,0
0.00243309,0
0.002469136,0
0.001669449,0.05
0.001669449,0.45
0.001672241,0.46
0.00173913,0.1
0.002183406,0.06
0,0.03
0.001669449,0.51
0.001672241,0.64
0.001697793,0.2
0.001724138,0.25
0.002409639,0.14
0,0
0,0
0,0
0,0
0,0
0,0
0.001782531,1.71
0.001904762,0.4
0.002197802,4.08
0.002309469,1.43
0.002369668,0.7
0.001694915,0.21
0.002008032,0.19
0.001776199,0.12
0.001808318,0.01
0,0.33
0.001683502,0.42
0,0.02
0.001669449,0.89
0.001848429,1.18
0.001945525,0.95
0,0.65
0,0.3
0,1.12
0.001669449,0.01
0.001865672,0.05
0.001934236,9.93
0.002109705,0.1
0.001706485,0.03
0.001709402,0.69
0.002053388,0.22
0,0.68
0.001923077,1.92
0.002016129,0.16
0.002247191,0
0.001669449,0.05
0.001669449,0.04
0.001677852,0
0.001686341,0.12
0.001897533,0.36
0.001901141,0.25
0.002136752,0.08
0,0.07
0,0
0.002267574,0.11
0.001736111,0.18
0.001795332,0.04
0,0
0.001669449,0
0.002304147,0
0.0025,0
0.001669449,0.51
0,0.35
0.001672241,0.09
0.002150538,0.23
0.001669449,0.68
0.001677852,0.43
0.001718213,0.16
0.002207506,0.07
0,0.09
0,0.63
0,0.3
0.002057613,0.03
0.002386635,0.52
0,0
0,0
0,0
0.001669449,0.05
0.001908397,3.07
0.001669449,0
0,0.14
0.001689189,0.04
0.001694915,0.62
0.001709402,0.34
0.001712329,2.22
0,0.1
0.001715266,0.38
0.001718213,0.34
0.00172117,0
0.001727116,0.7
0.001814882,0.13
0.001677852,0.51
0.001798561,0.18
0,0.18
0.001669449,0.09
0.001964637,0.22
0.002314815,0.07
0,0
0.001675042,0
0.001677852,0.13
0.001680672,0.03
0.001828154,0.21
0.001757469,0.2
0.001851852,1.09
0,0.48
0,0.48
0,0.31
0.001669449,0.13
0.001879699,1.79
0.002028398,0.9
0.002066116,0.1
0,0.09
0.002066116,0.13
0.002114165,0.1
0.002242152,0.09
0.002247191,0.47
0,0.3
0,0.96
0.001795332,2.15
0.001669449,0.32
0.001689189,0.66
0.001692047,0.13
0.001919386,0.12
0.001677852,0.01
0.001715266,0.13
0.001801802,0.02
0.001669449,0
0.001697793,1.6
0.00177305,0.47
0.00172117,1.57
0,0
0.002024291,0.12
0.001680672,0.18
0.001677852,0.08
0.001683502,0.09
0.001703578,1.23
0.00174216,0.13
0.001754386,0.82
0.001697793,0.19
0,0.14
0.001669449,1.46
0.001683502,0.36
0.001692047,0.51
0.001718213,0.32
0,2.26
0.001745201,0.62
0.001858736,0
0,0
0,0
0,0
0.001677852,0.07
0.001675042,0.01
0.001782531,1.56
0.001757469,0.2
0.002444988,0
0.001669449,0.05
0.001669449,0.45
0.001669449,0.41
0,0.59
0,0.26
0,0.33
0,0.07
0.002188184,0.19
0.00245098,0.04
0,0.2
0.001683502,0.71
0,0
0,0.1
0,0.84
0.001669449,0
0.001782531,0.5
0.001669449,0.38
0.001669449,0
0.001675042,0.14
0.001715266,0.81
0,0.37
0,0.14
0.002380952,0.15
0,0
0,0
0.001727116,0.31
0.001851852,0.06
0,0.05
0,0.16
0,0
0.001669449,0.24
0.001680672,0.28
0.001683502,1.9
0,4.91
0.00177305,0.13
0.002118644,0.07
0.001715266,1.45
0.001851852,0.24
0.001788909,0.03
0,0.25
0,0.01
0.001669449,0.97
0,0.09
0.001672241,0.13
0.001677852,0.55
0.001680672,0.4
0.001689189,0
0,0
0.001703578,0.09
0.001712329,0.37
0,0.23
0.00177305,2.72
0,0.25
0.001805054,0.04
0.001930502,0.4
0,0.32
0.002415459,4.37
0.002336449,46.01
0.00234192,0
0,0
0.002347418,0
0.002427184,0
0.002352941,0
0.00243309,0
0.00245098,0
0.002403846,0
0.002457002,0
0.002463054,0
0.002421308,0
0.002469136,0
0.002427184,0
0,0
0,0
0.002469136,0
0.001669449,0.01
0.001672241,0.12
0.001675042,1.11
0.001669449,0.38
0.001795332,0.75
0.001736111,0
0,0.71
0.001669449,0.2
0.001672241,0.17
0.001675042,0.31
0.001683502,0.09
0.001686341,0.07
0.001689189,0.06
0.001692047,0.02
0.001697793,0.06
0.001838235,0
0,0.07
0,0.17
0.001677852,0.13
0,0.23
0.002057613,5.32
0,0.01
0.001669449,0.17
0.001672241,0.16
0.001680672,0.09
0.001828154,0.09
0.002020202,0.6
0.001669449,0.32
0.001672241,0.1
0.001675042,0.36
0.001677852,0.02
0.001692047,2.19
0.001694915,0.22
0,0.08
0.002207506,4.53
0,0.04
0.002283105,19.68
0.002475248,20.64
0.002320186,1.99
0,0
0.002347418,0
0.002352941,0
0,0
0.001669449,0
0.001736111,0.47
0.001669449,0.05
0.001672241,0.08
0.00170068,0.2
0.001669449,1.01
0.001672241,0.43
0.001709402,0.4
0.001724138,0.03
0.002145923,0.08
0.001669449,0.32
0.001672241,0.1
0.001680672,0.1
0.001683502,0.9
0,0
0,0
0,0.57
0,48.59
0,0.79
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.12
0.001718213,0.21
0.002024291,0
0.002053388,54.89
0,0.52
0.001669449,0.05
0.001876173,0.36
0.002074689,11.55
0.00212766,2.32
0.001949318,0
0.001669449,0.06
0.001677852,0.57
0.002024291,0.22
0.00177305,0.19
0.001776199,0.34
0.001996008,0
0.001763668,0.01
0,0.1
0,0
0,0
0.001689189,0.07
0.001669449,0.05
0.001669449,0.21
0,0.13
0,0.71
0,0.67
0,0
0,1.13
0,0
0.001669449,0
0.001672241,0
0.001683502,0.23
0.001724138,0.22
0,2.34
0.001814882,0
0.00204499,0.13
0.001669449,0.04
0.001669449,0.16
0,0.09
0.001669449,0.39
0.001677852,0.79
0.001792115,0.37
0.002020202,0.12
0,9.29
0.002314815,0.05
0.001669449,2.1
0,1.91
0.001680672,2.11
0.001865672,0.82
0,0.3
0.001669449,0.17
0,0.11
0.001672241,0.89
0.001675042,0.67
0.001677852,2.29
0.001703578,0.25
0.001689189,0.74
0.001904762,0.12
0.002178649,0.35
0,0
0,0
0.001677852,0.1
0.001680672,0.04
0,0.11
0.001848429,0.11
0.002188184,0
0.001669449,0.19
0.001672241,0.31
0.001824818,0.25
0,0.32
0.001814882,0.1
0,0.09
0,0
0,0
0,0
0,0
0.001669449,0.3
0.001686341,0.66
0.001694915,0.99
0.001697793,1.95
0.00170068,1.79
0.001736111,0.01
0.00177305,0.12
0,0.05
0.001669449,0.26
0,0.23
0.001689189,0.04
0.001677852,0.1
0.001694915,0.2
0.001748252,0.15
0,0.06
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.09
0.001689189,0.03
0.001912046,0.11
0,0
0.001675042,0.56
0.001686341,1.32
0.001686341,0.03
0.001694915,0.58
0.001697793,0.19
0.00170068,0.61
0,0.17
0.001848429,0.01
0,1.27
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001879699,0.39
0,0.03
0,6.73
0,5.73
0,48
0,0
0,0
0.001785714,0.13
0.001945525,0
0.001980198,0
0.002028398,0
0.001669449,0.51
0.001821494,2.93
0.002178649,0.46
0.001669449,0.4
0.002304147,0
0.002320186,0.21
0,0.01
0.00245098,0
0,0.09
0,0
0,0
0,0
0,0.02
0.001968504,0
0.001669449,0.01
0.001672241,0.71
0.001988072,1.61
0.001669449,0.05
0.002369668,2.06
0.001675042,0.05
0.001766784,0.02
0.001785714,0
0.001980198,0
0.002004008,0
0.002016129,0
0.001862197,0
0.001876173,0
0.001675042,0.37
0.001754386,0.1
0,0.59
0,2.58
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,3.25
0.002183406,0.03
0.002421308,0.05
0,0
0,0
0.001669449,0.81
0.001751313,0
0,0.07
0.001683502,0.27
0.001697793,1.45
0,0.17
0.00174216,0.48
0.001745201,0.67
0.002207506,1.01
0,0
0.001669449,0.04
0.00170068,0
0,0.24
0.001703578,0.02
0.001677852,0.2
0,0.22
0.001669449,0.21
0.001672241,0.03
0,0
0,0.13
0,0.08
0,0.13
0.001680672,0.5
0,1.84
0.001680672,0.12
