Color,Timeratio,TimeInt,MoveNumber,eva,Termination,Piece
1,0.609756098,1,26,-7.08,0,King
1,1.384083045,4,24,-17.95,0,Knight
1,2.197802198,10,11,-7.99,0,Knight
0,20.23809524,34,32,-8.06,0,Queen
0,0.373134328,1,68,0,0,King
0,2.88184438,10,23,-0.62,1,Knight
0,0.366300366,2,9,12.79,0,Knight
0,1.798561151,5,46,0,0,Queen
0,0.4,2,27,-10.66,0,Pawn
1,0.739371534,4,8,-6.71,0,Queen
1,1.154734411,5,21,-12.39,0,Rook
1,1.601830664,7,23,-9.67,0,Queen
1,4.594594595,17,23,-0.23,0,Rook
0,0.833333333,2,34,15.46,0,Knight
1,3.179190751,11,33,-9.73,0,Knight
0,1.083032491,6,12,12.08,0,Knight
0,3.03030303,1,44,9.27,0,King
0,2.336448598,5,36,19.77,0,Rook
1,2.312138728,8,28,-10.99,0,Queen
0,4.444444444,2,31,7.91,1,King
0,0.590551181,3,18,8.53,0,Knight
0,1.369863014,2,36,9.9,0,Bishop
0,1.948051948,3,50,18.29,0,Knight
0,1.960784314,2,46,3.87,0,Rook
1,3.482587065,14,19,-5.62,0,Knight
0,2.068965517,3,24,17.27,0,Rook
0,6.060606061,18,13,11.35,0,Bishop
0,16.17647059,22,53,6.86,0,Rook
1,0.222222222,1,28,-3.89,0,Bishop
1,1.869158879,4,18,-10.65,0,Knight
0,3.75,6,36,65.99,0,Queen
1,1.990049751,4,32,-8.83,0,Bishop
0,0.411522634,2,27,12.31,0,Pawn
1,2.413793103,7,37,-2.19,1,Pawn
1,8250,495,21,-10.31,1,King
1,3.262955854,17,17,-7.61,0,Queen
0,10.52631579,22,40,13.79,0,King
0,4.093567251,21,8,3.29,0,Knight
0,3.112840467,8,25,42.84,0,Bishop
0,1.068376068,5,21,13.01,0,Knight
1,0.448430493,1,29,-6.78,1,King
1,0.681431005,4,6,-11.02,0,Bishop
0,0.896860987,4,21,7.08,0,Knight
0,2.352941176,6,23,8.76,0,Bishop
1,12,21,28,-18.4,0,Rook
1,1.03626943,4,23,14.46,0,Bishop
1,0.373831776,2,12,15.3,0,Knight
0,0.602409639,2,26,9.64,0,Rook
0,6.498194946,18,24,-23.08,0,Bishop
0,1.304347826,6,26,15.17,0,Rook
0,1.369863014,4,24,23.76,0,Rook
1,0.423728814,2,24,-24.23,0,King
0,0.684931507,3,15,24.81,0,Queen
1,2.873563218,10,33,-9.04,0,Rook
0,2.602230483,7,36,11.25,0,Queen
1,0.380228137,1,39,-14.72,0,King
0,4.038461538,21,15,6.38,0,Queen
1,7.291666667,21,22,-22.34,0,Knight
0,0.211864407,1,30,12.23,0,Queen
1,1.93236715,4,39,-15.49,0,Rook
0,2.34375,3,28,9.06,0,Queen
0,12.90322581,4,30,9.98,0,Queen
0,0.221238938,1,45,67.11,0,Rook
0,0.974658869,5,12,10,0,Pawn
1,1.071428571,3,46,-9.22,0,Knight
1,5.701754386,13,43,3.16,0,Rook
0,5.882352941,11,34,-7.55,1,Rook
1,2.1875,7,22,-9.75,0,Queen
1,2.882882883,16,7,10.53,0,Bishop
0,0.383877159,2,28,14.09,0,Knight
1,0.438596491,2,30,-19.96,0,Rook
1,3.743315508,7,38,-62.93,0,Knight
0,0.506329114,2,24,8.48,0,Knight
1,5.714285714,8,34,-11.69,0,Queen
1,0.268096515,1,20,-12.77,0,Pawn
0,1.840490798,9,26,2.62,0,Bishop
0,3.486238532,19,11,0,1,Bishop
1,0.634920635,2,24,-11.88,0,Queen
1,0.187969925,1,13,-11.31,0,Queen
0,10.25641026,16,38,7.84,0,Rook
1,7.364341085,38,5,-0.08,0,Knight
0,1.759530792,6,45,9.15,0,Rook
1,0.770712909,4,13,-7.92,0,Knight
1,3.298969072,16,10,7.9,0,Pawn
1,0.783289817,3,26,-11.87,0,Rook
1,2.409638554,8,30,-12.11,0,King
1,2.262443439,5,44,-75.31,0,King
1,0.378071834,2,23,-8.42,0,Bishop
1,1.192842942,6,12,-5.58,0,Knight
1,0.767263427,3,28,-12.46,0,Rook
0,0.896860987,2,38,6.66,0,Rook
0,20.43010753,19,21,-8.9,1,Bishop
1,1.898734177,3,63,0,0,Queen
1,0.716845878,4,12,-11.23,0,Rook
0,6.666666667,23,31,10.28,1,King
0,0.607902736,2,75,0,0,King
1,3.448275862,3,38,-2.87,1,King
0,8.482142857,19,30,7.56,0,Queen
0,1.004016064,5,16,21.55,0,Queen
0,5.85106383,11,34,9.98,1,Queen
0,18.86792453,20,37,-1.24,0,King
1,8.547008547,10,45,11.83,1,King
1,0.816326531,4,39,-8.84,0,Rook
0,1,4,27,20.34,0,Rook
1,8.333333333,2,40,0,0,King
0,1.773049645,5,38,-9.36,1,Queen
1,1.650943396,7,30,-12.39,1,Queen
1,0.899280576,5,9,-19.58,0,Bishop
0,0.81300813,2,33,0,0,King
0,1.834862385,6,25,13.84,0,Rook
1,0.88691796,4,23,13.23,0,King
1,0.657894737,1,34,3.56,1,Pawn
0,3.713527851,14,17,5.24,0,Knight
1,0.936329588,5,16,-8.06,0,Knight
1,1.533742331,5,43,-10.88,0,Pawn
1,3.341902314,13,24,-10.38,0,Knight
0,0.445434298,2,29,-1.98,0,Pawn
1,1.775147929,6,23,-7.91,0,Knight
0,0.496277916,2,27,14.74,0,Rook
0,2.046783626,7,31,8.33,0,Rook
0,2.153846154,7,29,5.4,0,Rook
0,1.495726496,7,24,17.43,0,Queen
1,0.533333333,2,36,-7.62,0,Rook
1,2.666666667,2,39,-5.94,1,Rook
0,0.889679715,5,9,8.34,0,Knight
0,0.497512438,1,40,7.25,0,Rook
1,0.590551181,3,24,-1.01,0,Pawn
0,0.847457627,2,37,11.76,0,Queen
1,1.601830664,7,31,-12.25,0,Bishop
1,2.139037433,8,33,-9.8,0,Bishop
1,7.490636704,40,11,-1.51,1,Bishop
0,1.666666667,2,50,-5.92,0,Queen
1,2.506265664,10,33,15.44,0,Rook
0,0.961538462,2,27,9.61,0,Queen
1,2.201257862,7,37,10.13,0,Pawn
1,0.688073394,3,19,-8.58,0,Bishop
0,0.462962963,2,24,-14.92,0,Knight
0,1.063829787,3,19,-5.04,1,Pawn
1,1.571709234,8,15,6.85,0,King
1,0.306748466,1,42,-7.74,0,Knight
1,2.145922747,10,20,-7.92,0,Knight
1,0.660792952,3,20,8.55,0,King
1,0.453514739,2,19,-13.95,0,Knight
0,0.727272727,4,10,7.05,0,Queen
1,0.641025641,1,45,-8.86,0,Queen
1,1.449275362,2,40,-9,0,Queen
0,2.752293578,6,37,11.27,0,Rook
0,0.238095238,1,36,-11.15,1,Queen
1,1.098901099,2,42,-58.86,0,Rook
0,0.230946882,1,37,15.8,0,Knight
0,1.886792453,10,19,8.57,0,Pawn
1,0.992555831,4,28,-16.23,0,Queen
1,1.291989664,5,21,-6.08,0,Rook
0,1.646090535,4,28,8.05,0,Rook
1,1.15942029,4,36,-5.24,0,Pawn
0,1.038961039,4,49,66.21,0,Rook
0,1.176470588,5,18,9.87,0,Knight
0,0.720720721,4,8,-3.02,0,Bishop
1,9.090909091,1,67,-7.7,1,King
1,0.323624595,1,48,7.73,1,Pawn
1,0.274725275,1,37,-12.09,0,King
0,2.008032129,5,31,57.67,0,Rook
1,0.997506234,4,39,-9.1,1,Rook
0,0.170648464,1,10,4.88,0,Bishop
0,0.199203187,1,14,7.59,0,Queen
1,0.438596491,2,27,-6.07,0,King
0,0.389863548,2,22,8.85,0,Pawn
0,0.985221675,4,28,8.88,0,Knight
1,3.370786517,3,47,-6.37,0,Queen
0,2.645502646,5,38,9.03,0,Queen
1,7.239819005,16,23,-12.04,1,Pawn
1,0.613496933,2,38,-10.27,0,Rook
0,0.597014925,2,63,0,0,King
0,0.471698113,2,38,13.77,0,Rook
0,8.101851852,35,14,8.74,0,Queen
0,4.536082474,22,20,-6.78,1,Rook
1,0.397614314,2,30,11.5,0,Knight
0,1.538461538,4,40,12.94,0,Pawn
1,4.714640199,19,24,-8.92,0,Queen
1,3.088803089,16,12,10.8,0,Bishop
1,0.211864407,1,21,10.84,0,King
1,0.362318841,2,19,-11.84,0,Bishop
1,1.734104046,6,18,-9.28,0,King
0,0.869565217,3,44,-1.88,0,Rook
0,4.500978474,23,16,1.48,0,Knight
0,1.5,6,30,0,0,Queen
1,3.96039604,4,36,-55.94,0,Queen
1,11.62790698,15,28,13.38,1,Rook
1,0.888888889,2,34,-5.94,0,Knight
0,1.713062099,8,29,5.42,0,King
0,9.113300493,37,17,-0.26,0,Pawn
1,5.633802817,4,41,-13.33,1,Knight
0,1.538461538,4,42,7.74,0,Rook
0,0.3003003,1,58,0,0,King
0,8.695652174,40,18,-11.49,0,Rook
1,0.913242009,2,31,-8.26,0,Rook
0,1.633986928,5,20,7.53,0,Bishop
1,0.652173913,3,35,-26.54,0,Queen
0,5.995203837,25,13,-6.68,0,Knight
0,0.238095238,1,13,13.49,0,Knight
0,1.340996169,7,25,22.32,0,Bishop
1,21.62162162,8,52,-10.74,1,King
1,1.818181818,4,36,-10.88,0,Rook
0,1.388888889,3,31,0.48,0,Bishop
1,17.39130435,8,43,-7.69,0,Queen
0,1.520912548,4,30,10.66,0,Rook
1,0.739371534,4,16,10.56,0,Knight
1,0.35335689,2,10,13.54,0,Queen
1,1.179941003,4,34,-6.09,0,Rook
1,2.380952381,1,58,0,0,Pawn
0,1.307189542,4,30,7.77,0,King
0,1.545253863,7,20,25.78,0,Knight
0,0.642398287,3,20,8.89,0,Queen
0,1.154734411,5,32,6.36,0,Queen
0,0.37593985,2,20,18.73,0,Rook
1,2.505694761,11,20,-9.46,0,Knight
0,0.859598854,3,29,9.51,0,Queen
0,100,1,41,0,0,Queen
1,0.253164557,1,29,-26.12,0,Rook
0,1.408450704,3,34,8.51,0,Rook
0,2.868852459,7,38,11.03,0,Pawn
0,0.852878465,4,19,-14,0,King
0,14.52991453,17,39,10.57,0,Rook
0,1.777777778,4,21,11.72,0,Knight
0,7.220216606,20,24,8.38,0,Bishop
0,5.660377358,27,21,1.02,1,Bishop
0,1.601830664,7,16,6.53,0,Queen
1,0.607287449,3,24,-20.96,0,Queen
1,5.24691358,17,29,-9.22,0,Pawn
1,2.389078498,7,33,-62.34,0,Knight
1,7.784431138,26,23,-22.23,0,Knight
0,1.34529148,3,47,0,1,Rook
0,0.337837838,1,42,72.49,0,Queen
0,7.092198582,30,30,-7.45,0,Queen
1,0.826446281,2,41,-10.69,1,King
1,6.896551724,2,38,-66.98,0,Queen
0,1.449275362,2,52,-66.29,1,Pawn
1,2.95202952,8,51,-0.74,0,Rook
1,0.350877193,1,51,-7.75,0,Rook
0,0.941619586,5,15,9.16,0,Pawn
1,1.103752759,5,20,-8.14,0,Knight
1,17.11229947,32,25,9.15,0,Queen
0,1.212121212,2,47,74.02,0,King
1,1.785714286,1,49,-12.5,0,Rook
1,1.694915254,2,56,-13.3,0,King
0,12.82051282,10,36,-8.07,1,King
1,0.540540541,2,26,-11.8,0,Bishop
1,0.263852243,1,26,6.48,0,Rook
1,0.699300699,1,65,0,0,King
0,4.237288136,15,20,8.85,0,Knight
0,1.682692308,7,27,11.84,0,Bishop
1,0.252525253,1,11,-19.26,0,Knight
0,1.204819277,1,48,-4.85,1,Pawn
0,0.743494424,4,23,6.57,0,Queen
0,17.06586826,57,20,5.55,1,Queen
0,6.329113924,35,4,1.76,1,Bishop
0,0.446428571,2,22,13.51,0,Bishop
1,0.355239787,2,12,-9.59,0,Knight
1,1.515151515,1,46,-0.37,1,Queen
1,23.01369863,84,15,14.84,1,Bishop
0,0.441501104,2,19,18.47,0,Knight
0,1.818181818,3,23,9.24,0,Queen
0,Inf,1,75,0,0,Rook
1,0.636942675,2,39,-6.69,0,Queen
1,6.462585034,19,32,-6.06,0,Queen
0,2.734375,7,35,-3.86,1,Rook
1,1.435406699,6,19,11.88,0,King
0,2.466793169,13,15,6.75,0,Queen
1,0.699300699,1,51,0,0,King
0,1.923076923,7,19,-8.13,1,Rook
0,1.208459215,4,21,7.42,0,King
0,0.742574257,3,19,-8.45,0,Knight
0,1.123595506,5,18,-7.46,0,King
0,0.625,2,43,58.67,0,King
0,6.829268293,14,37,13.35,0,Queen
0,0.273972603,1,21,8.94,0,Bishop
0,2.713987474,13,10,23.32,0,Knight
1,1.134215501,6,12,-15,0,Bishop
1,1.791044776,6,32,6.65,1,King
1,17.58241758,32,24,-14.3,0,Queen
0,2.734375,7,32,11.47,1,King
0,2.054794521,3,34,17.63,0,Knight
0,0.448430493,2,17,7.58,0,Knight
1,0.787401575,2,45,-6.75,0,Queen
1,1.483050847,7,13,10.38,0,Bishop
1,2.702702703,1,34,-18.78,0,Bishop
0,0.892857143,1,59,8.76,1,King
0,1.643835616,6,22,9.57,0,Knight
0,4.0625,13,28,16.95,0,Queen
0,1.262626263,5,26,15.08,0,Rook
0,3.394255875,13,18,11.69,0,Pawn
0,0.596421471,3,19,5.88,0,Rook
0,0.386100386,1,45,3.31,1,King
1,0.391389432,2,22,-27.54,0,King
0,4.106280193,17,27,-65.9,0,Rook
0,0.501253133,2,30,17,0,Queen
1,25,5,40,-10.94,1,King
0,4.166666667,4,28,12.62,0,Knight
0,5.747126437,5,40,13.1,0,Bishop
1,1.818181818,5,54,-2.89,0,King
1,100,1,51,0,1,Queen
0,0.198019802,1,16,6.94,0,Rook
1,6.060606061,6,44,-6.23,0,Knight
0,3.071017274,16,15,-8.59,0,Rook
0,5.769230769,15,49,9.31,0,Pawn
1,0.804828974,4,23,-7,0,Queen
0,0.36101083,1,38,66.76,1,Rook
0,5.389221557,9,21,6.63,1,King
0,21.62162162,40,31,-5.51,1,Pawn
0,0.662251656,1,26,7.82,0,Queen
1,0.636942675,2,27,-10.28,1,King
0,1.923076923,10,14,8.62,0,Bishop
1,35.59322034,21,38,-12.46,0,Rook
1,1.463414634,6,24,-11.8,0,Knight
0,2.415458937,10,21,7.08,0,Queen
0,2.048417132,11,12,9.61,0,Queen
1,1,2,40,-11.73,0,King
1,0.273224044,1,44,-4.99,0,Bishop
1,1.094091904,5,26,-15.21,0,Rook
1,6.329113924,15,35,-6.71,0,Rook
0,0.970873786,2,19,11.42,0,Queen
1,0.462962963,2,39,-68.31,0,Bishop
1,0.779727096,4,24,-13.87,0,Queen
0,1.785714286,4,41,13.88,0,Knight
1,1.420454545,5,25,-8.99,0,Queen
0,2.508960573,7,29,16.52,1,Queen
1,3.75,9,27,-5.12,0,Queen
0,2.431610942,8,19,-12.2,0,Pawn
1,4.143646409,15,24,-7.97,0,Queen
1,1.727861771,8,22,-7.25,0,Bishop
0,3.861003861,10,26,23.35,0,Knight
1,1.209677419,6,17,-11.39,0,Knight
0,1.096491228,5,27,0,0,Queen
1,1.5625,6,31,-11.85,0,Bishop
1,2.008032129,5,42,-74.21,0,Rook
0,2.572347267,8,19,9.26,0,Bishop
1,7.692307692,1,58,3.1,0,Queen
0,1.25,6,26,15.07,0,Knight
0,0.718132855,4,21,6.17,0,Knight
1,1.398601399,4,33,7.72,0,Pawn
0,0.327868852,1,46,0,0,Queen
0,0.64516129,2,30,10.79,0,Knight
0,5.882352941,1,57,0,1,King
0,0.621118012,2,30,1.92,1,Queen
0,0.510204082,1,71,0,0,King
0,0.619195046,2,39,29.48,0,Rook
1,1.772151899,7,23,-12.93,0,Rook
1,1.151631478,6,9,-8.89,0,Queen
0,0.561797753,2,47,0,0,Rook
0,1.347708895,5,34,9.02,0,Rook
0,1.282051282,3,33,16.6,0,Bishop
0,4.306220096,9,23,10.63,0,Pawn
1,2.935779817,16,10,0.1,1,Bishop
1,1.851851852,9,23,-8.05,0,Knight
0,11.95652174,11,28,11.3,0,Knight
0,2.641509434,7,29,8.61,0,Queen
1,3.80952381,4,55,9.1,0,Knight
0,3.752759382,17,22,6.74,0,Queen
0,0.509337861,3,5,0.92,0,Pawn
0,2.325581395,1,54,0.86,1,Pawn
0,0.490196078,2,30,-10.38,0,Pawn
1,2.850877193,13,19,-5.43,0,Bishop
1,0.396825397,2,40,9.05,0,Rook
0,3.652968037,8,40,9.18,0,Knight
0,0.396825397,2,18,10.4,0,Pawn
1,0.662251656,2,34,-8.15,0,Queen
1,0.862068966,3,35,-14.69,0,Rook
0,1.047120419,2,39,8.17,0,Knight
1,1.543209877,5,53,-62.64,0,Knight
1,5.579399142,26,18,10.32,0,Pawn
1,1.834862385,2,57,-55.76,0,Rook
1,0.936329588,5,18,-13.27,0,Bishop
0,3.303964758,15,22,10.38,0,Pawn
0,2.06185567,4,43,-0.15,1,Pawn
0,2.116402116,8,28,7.1,0,Bishop
0,1.162790698,1,54,11.04,0,Pawn
1,0.446428571,2,20,-25.83,0,Bishop
1,2.272727273,1,54,0,1,King
1,2.392344498,5,41,-17.78,0,Pawn
0,5.128205128,2,57,67.9,0,Queen
0,0.371057514,2,19,-16.8,0,Pawn
1,1.724137931,3,43,-6.5,0,Rook
1,18.18181818,2,63,-5.41,1,Queen
0,0.174825175,1,11,8.61,0,Knight
0,1.360544218,6,22,11.84,0,Queen
1,4.966139955,22,19,-9,0,Queen
1,1.118568233,5,16,-9.77,0,Knight
1,1.256732496,7,14,5.88,0,Knight
0,0.385356455,2,15,2.42,0,Queen
0,6.732673267,34,9,-8.59,0,Queen
1,0.867052023,3,36,-6.8,0,Rook
0,0.420168067,1,31,10.28,0,Bishop
0,4.761904762,2,55,0,1,Rook
0,3.587443946,8,37,16.13,0,Queen
0,0.74906367,4,16,14.37,0,Bishop
1,1.459854015,4,28,-8.86,0,Knight
0,0.31152648,1,40,0,0,Bishop
0,2.848101266,9,37,0,1,Knight
0,1.366120219,5,18,8.84,0,Bishop
1,0.401606426,2,19,-9.15,0,Queen
1,7.857142857,11,28,-13.02,0,Bishop
0,3.480278422,15,16,6.76,1,Queen
0,0.204498978,1,35,8.12,0,Knight
0,0.373134328,1,33,15.23,0,Pawn
0,3.816793893,20,9,11.84,0,Bishop
1,0.183823529,1,16,8.67,0,King
0,3.630363036,11,33,8.15,0,King
0,1,4,18,15.46,0,Rook
0,0.475059382,2,28,6.54,0,Rook
0,0.530503979,2,22,16.05,0,King
1,1.146788991,5,29,-12.32,0,Knight
1,22.1574344,76,19,-3.58,1,Pawn
0,2.649006623,12,19,10.48,0,Queen
0,1.470588235,3,24,11.44,0,Rook
0,50,9,52,0,0,Rook
0,1.25,4,41,8.61,0,Rook
1,8.816120907,35,21,-3.73,1,Queen
0,0.4784689,1,29,21.21,0,Rook
1,6.896551724,8,47,-1.56,1,Rook
0,0.461893764,2,9,7.22,0,Queen
0,11.28205128,22,42,14.9,0,Queen
1,4.72972973,21,24,-2.04,0,Queen
0,13.04347826,6,56,9.2,0,King
1,0.531914894,2,23,-10.66,0,Queen
1,1.915708812,5,28,-8.34,1,Queen
1,1.736111111,5,21,18.23,0,King
0,1.263157895,6,15,9.6,0,Rook
0,4.12371134,8,44,7.28,0,Bishop
1,2.117647059,9,22,-7.32,0,Bishop
1,0.462962963,1,39,-11.62,0,Rook
0,3.06122449,12,18,1.91,0,Bishop
0,0.492610837,1,38,7.47,0,Pawn
1,1.084598698,5,12,-15.71,0,Queen
1,11.15537849,28,30,-63.65,0,Bishop
0,0.373831776,2,18,-15.84,0,King
1,1.160092807,5,32,-15,0,King
1,0.436681223,2,14,-15.83,0,Bishop
1,11.40350877,13,44,-67.15,1,Queen
0,0.898203593,3,34,0,1,King
0,4.06504065,5,55,8.38,1,Pawn
0,2.466367713,11,20,12.26,0,Bishop
0,2.083333333,8,27,6.03,0,Queen
1,1.518438178,7,20,-11,0,Knight
0,0.523560209,2,25,17.13,0,Knight
1,0.414937759,1,45,0,0,Queen
0,1.234567901,1,49,57.19,0,Pawn
0,0.845665962,4,14,12.05,0,Queen
1,1.089918256,4,35,-7.72,0,Queen
0,0.194174757,1,30,12.26,0,Knight
0,0.88028169,5,13,0.79,0,Knight
0,10,4,34,9.83,0,Knight
0,7.865168539,7,40,-0.79,1,King
1,4.06504065,10,26,-19.91,0,Rook
1,0.5,2,33,-64.56,0,King
1,0.819672131,3,30,-5.79,0,Queen
1,7.04845815,16,23,1.92,1,Knight
0,0.616016427,3,13,20.46,0,Knight
1,0.626959248,2,34,-9.87,0,Pawn
1,2.542372881,12,21,-8.54,0,Knight
1,5.084745763,24,14,6.19,0,Bishop
0,5.405405405,8,43,3.65,1,Rook
1,0.994035785,5,14,-19.96,0,Queen
1,4.166666667,1,76,-5.12,1,King
0,0.569259962,3,16,9.12,0,Rook
0,1.072386059,4,33,-8.1,0,Pawn
0,1.601830664,7,23,8.04,0,Rook
0,1.257861635,4,34,13.47,0,Rook
1,0.643086817,2,23,-18.83,0,Queen
1,4.661016949,11,30,-7.02,0,Rook
0,8.072916667,31,23,-9.7,0,Bishop
1,8.888888889,4,30,9.04,1,Rook
1,1.729106628,6,36,-12.64,1,Rook
1,3.541666667,17,11,5.86,0,Queen
0,0.840336134,3,19,9.21,0,Pawn
1,1.948051948,9,19,-9.22,0,Knight
1,2.5,1,66,6.72,1,King
0,2.417962003,14,7,2.83,1,Knight
1,1.092896175,2,32,-8.98,0,Queen
1,0.456621005,2,30,-10.54,0,Bishop
0,1.538461538,1,47,-7.28,1,Pawn
0,12.6984127,8,35,7.9,1,Rook
1,2.964959569,11,24,-8.84,0,Rook
0,12.03703704,26,26,6.25,1,Rook
0,3.703703704,2,64,0.12,1,King
1,0.840336134,1,33,-9.54,0,Queen
1,8.823529412,6,43,-7.76,0,Pawn
0,0.445434298,2,31,11.3,0,Knight
1,0.184842884,1,10,-6.76,0,Bishop
0,0.631578947,3,19,-8.6,0,Rook
1,5.22875817,8,39,15.46,0,Queen
0,2.631578947,2,38,10.46,0,Queen
0,1.550387597,6,24,9.77,0,King
0,0.518134715,1,56,-61.75,1,Knight
1,1.639344262,4,45,9.77,0,King
0,0.41322314,1,28,5,0,King
0,0.666666667,3,12,9.52,0,Bishop
0,0.931677019,3,35,0.69,0,Rook
0,0.20661157,1,12,-12.47,0,King
0,0.442477876,2,20,13.38,0,Knight
1,2.640264026,8,25,13.77,0,Pawn
0,0.808625337,3,25,6.08,0,Rook
0,0.251889169,1,16,9.76,0,Knight
0,1.713062099,8,29,12.5,1,Pawn
1,2.450980392,5,32,12.18,0,Knight
1,0.177304965,1,11,-0.83,0,Pawn
0,1.181102362,3,29,14.92,0,Bishop
0,0.181818182,1,20,20.39,0,Queen
1,0.53667263,3,18,-10.29,0,Bishop
0,1.652892562,2,45,11.47,1,Rook
1,1.290322581,2,32,0,0,Queen
1,5.405405405,16,25,2.74,0,Bishop
0,0.777202073,3,26,-4.51,0,Bishop
1,1.535087719,7,33,-10.49,0,Rook
1,0.536193029,2,20,-7.23,0,Bishop
1,0.591715976,1,49,-5.46,1,Bishop
1,3.964757709,9,32,-13.77,0,Pawn
0,3,9,32,10.47,0,Queen
1,5.730659026,20,18,-20.12,1,Bishop
0,0.709219858,1,39,-9.66,1,Rook
1,1.851851852,2,37,-20.88,0,Knight
0,4.166666667,2,38,35.74,1,King
1,1.595744681,3,40,-8.98,0,Bishop
1,11.76470588,2,34,9.79,0,Queen
0,2.067669173,11,12,4.11,0,King
0,2.91005291,11,18,9.61,0,King
1,0.769230769,1,34,-8,1,Pawn
1,2.362204724,6,39,-8.11,0,Rook
1,4.488778055,18,20,-5.31,0,Bishop
0,10.34482759,12,45,7.62,1,Queen
1,0.684931507,1,21,7.84,0,Bishop
1,1.811594203,5,28,12.04,0,Pawn
0,2.915451895,10,28,8.34,1,Bishop
1,4.885993485,15,22,-9.14,0,Knight
1,4.87804878,16,20,-9.29,0,Queen
0,20,50,25,8.23,0,Queen
0,4.861111111,7,36,4.49,1,Bishop
1,0.831024931,3,33,-10.51,0,Pawn
0,0.809716599,2,24,20.11,0,Rook
1,1.995012469,8,22,-8.9,0,Rook
0,0.757575758,4,12,8.37,0,Bishop
0,1.400560224,5,33,0,0,King
1,2.083333333,1,35,-29.76,1,Rook
0,1.114206128,4,33,14.38,1,Queen
1,2.202643172,10,24,-12.62,0,Rook
0,5,1,67,7,1,King
0,0.510204082,2,23,14.23,0,Pawn
0,1.336302895,6,21,25.18,0,Queen
1,0.423728814,2,20,-13.47,0,Knight
1,2,3,34,-2.97,1,Rook
1,0.229357798,1,26,-2.32,0,Bishop
0,0.522193211,2,21,9.53,0,Rook
0,1.119402985,3,38,71.82,0,Rook
0,1.041666667,1,48,6.63,0,Queen
0,1.048951049,3,44,7.28,0,Rook
1,23.52941176,4,61,-12.11,1,Queen
1,3.498542274,12,37,-20.23,0,Pawn
1,1.400560224,5,23,-21.42,0,Queen
0,0.391389432,2,17,5.81,0,Queen
1,0.422832981,2,19,-11.15,0,Bishop
0,1.335877863,7,14,12.25,1,Queen
1,3.017241379,14,26,-10.96,0,King
0,0.284090909,1,32,13.85,0,Queen
1,0.490196078,1,40,-9.26,1,King
0,4.285714286,3,38,9.39,0,Rook
1,0.755667506,3,36,-7.22,0,Knight
1,0.432900433,2,34,-8.29,1,Queen
0,1.554404145,3,65,-5.12,1,Rook
1,2.580645161,8,24,-8.63,0,Knight
0,0.688073394,3,24,9.92,0,King
1,0.747663551,4,7,3.53,0,King
0,0.472813239,2,40,7.69,0,King
0,2.083333333,1,56,58.48,0,Rook
1,1.470588235,7,18,28.23,0,King
0,1.072961373,5,22,10.34,0,Queen
0,1.671309192,6,38,59.24,0,Pawn
1,0.380952381,2,18,-8.92,0,Rook
0,3.023758099,14,27,0,0,Rook
1,0.212765957,1,27,7.28,0,King
1,23.30097087,24,31,0,1,Pawn
1,1.941747573,8,29,-15.15,1,Bishop
0,1.898734177,6,18,-7.84,0,Knight
0,0.777202073,3,32,-15.51,1,King
0,1.758241758,8,23,13.51,1,Rook
0,0.294985251,1,29,8.57,0,Bishop
0,1.930501931,10,13,7.68,0,Knight
0,1.026694045,5,13,7.84,0,Queen
0,10.75949367,17,27,16.08,0,Rook
0,6.934306569,19,30,63.67,0,Queen
1,28.125,54,43,-7.36,0,Knight
0,1.856148492,8,19,18.9,1,Pawn
0,0.900900901,2,32,13.23,0,Rook
0,9.88700565,35,38,8.76,0,Pawn
0,0.910746812,5,17,-11.92,0,Rook
0,0.315457413,1,22,3.61,0,Rook
1,0.588235294,2,51,0,0,Knight
0,5.714285714,2,39,-6.93,1,Pawn
1,0.337268128,2,4,-7.29,0,Queen
0,55.55555556,55,27,-5.04,0,Knight
1,3.378378378,10,28,-20.92,0,Knight
1,3.333333333,2,59,0,1,Rook
0,0.448430493,2,22,19.28,0,Queen
0,1.707317073,7,19,-10.07,0,Knight
0,0.392927308,2,12,11.76,0,Knight
0,6.976744186,6,34,56.96,0,Rook
0,1.709401709,4,58,72.61,0,Queen
1,5.97826087,11,34,-12.96,1,Pawn
1,28.23529412,24,34,-5.61,0,Queen
0,1.829268293,9,12,9.1,0,Rook
0,0.199203187,1,19,9.53,0,Rook
1,0.350877193,1,45,-12.94,0,Pawn
1,0.560747664,3,21,-9.81,0,Knight
0,15.02347418,32,26,8.71,0,Queen
0,4.395604396,4,33,14.31,0,King
0,13.16397229,57,24,-1.21,1,King
0,1.675977654,6,34,18.14,0,Pawn
0,0.376647834,2,20,9.38,0,Knight
1,1.428571429,1,44,-64.83,0,Queen
0,1.369863014,5,23,18.72,0,Rook
1,7.630522088,19,28,-9.37,1,Bishop
0,2.23880597,9,19,11.84,0,Queen
0,0.547445255,3,15,7.46,0,Bishop
1,4.812834225,9,37,-14.68,0,Rook
1,4.816955684,25,15,-5.53,0,Knight
1,13.68421053,13,45,-7.22,0,King
0,2,7,18,5.63,0,Queen
0,3.169014085,9,39,-0.04,0,King
1,20.56737589,29,24,14.17,1,Bishop
1,3.854389722,18,18,-10.13,0,Bishop
1,0.641025641,3,28,76.48,0,King
0,1.37524558,7,10,9.31,0,Knight
0,1.898734177,3,41,63.09,0,Rook
